__stool_NN_2	solid excretory product evacuated from the bowels 
__finno-ugric_NN_1	a family of Uralic languages indigenous to Scandinavia and Hungary and Russia and western Siberia prior to the Slavic expansion into those regions 
__pit_NN_11	a workplace consisting of a coal mine plus all the buildings and equipment connected with it 
__umbrella_NN_2	a formation of military planes maintained over ground operations or targets an air umbrella over England 
__elegant_JJ_1	refined and tasteful in appearance or behavior or style elegant handwriting an elegant dark suit she was elegant to her fingertips small churches with elegant white spires an elegant mathematical solution--simple and precise and lucid 
__overindulgence_NN_1	excessive indulgence the child was spoiled by overindulgence 
__rowboat_NN_1	a small boat of shallow draft with cross thwarts for seats and rowlocks for oars with which it is propelled 
__visceral_leishmaniasis_NN_1	leishmaniasis of the viscera 
__whitewash_NN_3	a specious or deceptive clearing that attempts to gloss over failings and defects 
__elevation_NN_8	the act of increasing the wealth or prestige or power or scope of something the aggrandizement of the king his elevation to cardinal 
__severn_river_NN_2	a river in England and Wales flowing into the Bristol Channel the longest river in Great Britain 
__slam_VB_2	strike violently slam the ball 
__talk_through_one	s_hat_VB_1 speak insincerely or without regard for facts or truths The politician was not well prepared for the debate and faked it 
__zoology_NN_2	the branch of biology that studies animals 
__stir_NN_2	emotional agitation and excitement 
__sort_NN_3	a person of a particular character or nature what sort of person is he he s a good sort 
__joke_VB_2	act in a funny or teasing way 
__chain_NN_3	a series of usually metal rings or links fitted into one another to make a flexible ligament 
__raver_NN_2	someone who rants and raves speaks in a violent or loud manner 
__whirlybird_NN_1	an aircraft without wings that obtains its lift from the rotation of overhead blades 
__adsorbent_material_NN_1	a material having capacity or tendency to adsorb another substance 
__kiwi_vine_NN_1	climbing vine native to China cultivated in New Zealand for its fuzzy edible fruit with green meat 
__appointive_JJ_2	subject to appointment 
__book_NN_10	a major division of a long written composition the book of Isaiah 
__wrap_VB_3	enclose or enfold completely with or as if with a covering Fog enveloped the house 
__compare_VB_2	be comparable This car does not compare with our line of Mercedes 
__cart_NN_1	a heavy open wagon usually having two wheels and drawn by an animal 
__kyphosidae_NN_1	sea chubs 
__spore_sac_NN_1	organ containing or producing spores 
__tie_VB_2	finish a game with an equal number of points goals etc The teams drew a tie 
__sweet_rocket_NN_1	long cultivated herb having flowers whose scent is more pronounced in the evening naturalized throughout Europe to Siberia and into North America 
__executive_agency_NN_1	an agency of the executive branch of government 
__powder_room_NN_1	a woman s restroom in a public or semipublic building 
__affliction_NN_3	a cause of great suffering and distress 
__freeze_VB_2	change to ice The water in the bowl froze 
__dare_VB_2	to be courageous enough to try or do something I don t dare call him she dares to dress differently from the others 
__recapitulate_VB_2	repeat stages of evolutionary development during the embryonic phase of life 
__flexure_NN_3	act of bending a joint especially a joint between the bones of a limb so that the angle between them is decreased 
__string_up_VB_1	kill by hanging The murderer was hanged on Friday 
__efficient_JJ_1	being effective without wasting time or effort or expense an efficient production manager efficient engines save gas 
__richmond_NN_1	capital of the state of Virginia located in the east central part of the state was capital of the Confederacy during the American Civil War 
__efficacious_JJ_1	marked by qualities giving the power to produce an intended effect written propaganda is less efficacious than the habits and prejudices of the readers -Aldous Huxley the medicine is efficacious in stopping a cough 
__conjunction_NN_4	the grammatical relation between linguistic units words or phrases or clauses that are connected by a conjunction 
__bracket_NN_1	a category falling within certain defined limits 
__tricarboxylic_acid_cycle_NN_1	in all plants and animals a series of enzymatic reactions in mitochondria involving oxidative metabolism of acetyl compounds to produce high-energy phosphate compounds that are the source of cellular energy 
__family_ascaridae_NN_1	large roundworms parasitic in intestines of vertebrates 
__genus_encyclia_NN_1	large genus of epiphytic and lithophytic orchids of tropical and subtropical Americas and West Indies formerly included in genus Epidendrum 
__divest_VB_3	reduce or dispose of cease to hold an investment The company decided to divest the board of trustees divested $20 million in real estate property There was pressure on the university to disinvest in South Africa 
__value_VB_3	regard highly think much of I respect his judgement We prize his creativity 
__relax_VB_7	become less severe or strict The rules relaxed after the new director arrived 
__unkindness_NN_1	lack of sympathy 
__urban_ii_NN_1	French pope from 1088 to 1099 whose sermons called for the First Crusade 1042-1099 
__sultriness_NN_2	the quality of expressing or arousing sexual desire the sultriness of her look was unmistakable the sultriness of lust was in the air 
__ledum_groenlandicum_NN_1	evergreen shrub of eastern North America having white or creamy bell-shaped flowers and dark green hairy leaves used for tea during American Revolution 
__descendent_NN_1	a person considered as descended from some ancestor or race 
__helix_pomatia_NN_1	one of the chief edible snails 
__transmission_system_NN_1	the gears that transmit power from an automobile engine via the driveshaft to the live axle 
__waggle_VB_1	move from side to side The happy dog wagged his tail 
__mood_NN_3	verb inflections that express how the action or state is conceived by the speaker 
__whinny_NN_1	the characteristic sounds made by a horse 
__family_cardiidae_NN_1	somewhat heart-shaped sand-burrowing bivalve mollusks 
__hunting_dog_NN_1	a dog used in hunting game 
__quaalude_NN_1	sedative-hypnotic drug trade name Quaalude that is a drug of abuse 
__land_NN_11	agriculture considered as an occupation or way of life farming is a strenuous life there s no work on the land any more 
__laminariaceae_NN_1	large family of marine brown algae including many economically important large kelps chiefly of northern waters 
__terminus_NN_1	a place where something ends or is complete 
__magnoliopsida_NN_1	comprising seed plants that produce an embryo with paired cotyledons and net-veined leaves divided into six not always well distinguished subclasses or superorders Magnoliidae and Hamamelidae considered primitive Caryophyllidae an early and distinctive offshoot and three more or less advanced groups Dilleniidae Rosidae Asteridae 
__criminal_investigation_command_NN_1	the United States Army s principal law enforcement agency responsible for the conduct of criminal investigations for all levels of the Army anywhere in the world 
__unprotected_JJ_1	lacking protection or defense 
__free_VB_7	free or remove obstruction from free a path across the cluttered floor 
__western_JJ_1	relating to or characteristic of the western parts of the world or the West as opposed to the eastern or oriental parts the Western world Western thought Western thought 
__overlord_NN_1	a person who has general authority over others 
__day_NN_3	a day assigned to a particular purpose or observance Mother s Day 
__tap_NN_6	a plug for a bunghole in a cask 
__demagnetization_NN_1	the process of removing magnetization 
__genus_stelis_NN_1	genus of small caespitose orchids of tropical America 
__campanula_NN_1	any of various plants of the genus Campanula having blue or white bell-shaped flowers 
